course_campaign_name,campaign_agenda,campaign_category,digital_marketing_team,marketing_product,mobile,tablet,laptop,campaign_id,Illinois,California,Georgia,Arizona,Florida,West_Virginia,Texas,Massachusetts,Wisconsin,District_of_Columbia,Kentucky,Missouri,Mississippi,Alabama,Ohio,Michigan,Oklahoma,Virginia,New_York,Washington,Colorado,Pennsylvania,Indiana,North_Carolina,Minnesota,Tennessee,New_Jersey,Idaho,Nevada,Louisiana,New_Mexico,Maryland,South_Carolina,Oregon,Connecticut,Alaska,Iowa,Montana,Rhode_Island,Utah,Arkansas,Kansas,Nebraska,Hawaii,North_Dakota,New_Hampshire,Maine,South_Dakota
email_youtube_marketing_67,open_link,marketing,ind_bdq_digex,youtube_marketing,4,10,6,569530083,"",3,1,"",2,"",1,1,"","","",1,1,1,1,"",1,"",1,1,1,"",1,1,"","","","","","","","","","",1,"","","","","","",1,"","","","","",""
email_podcasting_126,open_link,marketing,ind_vtz_digex,podcasting,5,4,"",4645120107,"",1,1,"",1,"",1,1,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","",2,"","","","","",1,"","","","",""
email_copywriting_137,click_on_email,marketing,ind_pat_digex,copywriting,2,5,3,5402699402,2,1,3,"","","",2,"","","","","","","","","","","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_34,click_on_email,marketing,ind_vtz_digex,podcasting,5,8,1,7201110667,"",1,1,"",1,"",4,"","",1,"",1,"","",1,"","","","",1,"","",1,1,"","","","","","","","","","","","","","","","","","",1,"","","","",""
email_podcasting_167,click_on_email,marketing,ind_vtz_digex,podcasting,3,6,8,7661633205,1,3,1,"",1,1,2,"","","",1,"","","","","","","","","",2,"","","",1,1,1,"","","","","",1,"","","","","","","","",1,"","","","","",""
email_podcasting_48,open_link,new_course_added,ind_stv_digex,podcasting,4,9,3,9385842072,"",3,"","",2,"",2,1,2,"",2,"","","","",1,"","","","","","","",1,"","",1,"","","","","","","",1,"","","","","","","","","","","","",""
email_podcasting_3,register_to_course,new_course_added,ind_stv_digex,podcasting,3,11,2,633470473,2,1,"","",1,"","",2,"","","","","","",1,1,"","",1,"",2,1,"",1,1,"","","","","","","","","","","","","","","","","",1,"","",1,"",""
email_email_marketing_70,register_to_course,marketing,ind_vtz_digex,email_marketing,5,11,1,3524814212,1,"",2,2,1,"",2,1,"","","","","",1,"",1,"","",1,"","","",2,"",1,1,"","","","","","","","",1,"","","","","","","","","","","","",""
email_email_marketing_192,open_link,marketing,ind_stv_digex,email_marketing,4,8,8,4398092943,1,5,1,"",2,"","","","",1,"","","","","","","",1,"","",1,1,"","",1,"","",1,"","",1,1,"","","","",2,"","","",1,"","","","","","",""
email_podcasting_80,open_link,new_course_added,ind_vtz_digex,podcasting,1,10,3,9733805580,"",1,1,"",1,"",4,"","","","",1,"","","",1,"",2,"","",1,1,"","","","","","","","","","","","","","",1,"","","","","","","","","","",""
email_youtube_marketing_66,click_on_email,new_course_added,ind_stv_digex,youtube_marketing,2,13,4,1955749205,2,2,2,"","","",1,1,"",1,"","","",1,3,"","","","","",1,1,"","",1,1,"",1,"","","","","","","","","","",1,"","","","","","","","",""
email_podcasting_153,open_link,new_course_added,ind_pat_digex,podcasting,4,5,4,2034279530,"",3,"","","","",3,1,"","","","","","","",1,"",1,"","","","","","",1,"",1,"","",1,"",1,"","","","","","","","","","","","","","","",""
email_youtube_marketing_53,open_link,new_course_added,ind_pat_digex,youtube_marketing,4,4,3,6707576844,"","",1,"",1,"",1,2,"",1,"","","",1,"","","","","",1,"",1,1,"","","","","","","","","","","","","","","","","","","","",1,"","","",""
email_podcasting_158,register_to_course,marketing,ind_vtz_digex,podcasting,4,7,3,7987770280,1,3,"","","","",1,"","",1,"","","","",1,"","","",1,"",2,"","","","",1,"",1,"",1,"","","","","","","","","","","","","",1,"","","",""
email_social_media_marketing_168,register_to_course,marketing,ind_vtz_digex,social_media_marketing,2,7,5,4622459949,"",3,"","","","",1,"","","",1,"","","","",1,"","","","","",3,"","",2,"","","","","","","","",1,"","",1,"","",1,"","","","","","","",""
email_youtube_marketing_125,click_on_email,new_course_added,ind_bdq_digex,youtube_marketing,3,7,3,6321862304,"",1,"",1,2,"",2,"","",1,"",1,"","",1,1,"","","","","",1,"","","","","","","","","","","","","","","","","",1,"","","",1,"","","",""
email_youtube_marketing_33,open_link,new_course_added,ind_bdq_digex,youtube_marketing,"",8,2,6929179639,"",2,"","","","",1,"","","","","","",2,1,"","","","","","","","","","","","","","","",1,1,"","","","","","","",1,1,"","","","","","",""
email_youtube_marketing_183,open_link,new_course_added,ind_bdq_digex,youtube_marketing,7,9,2,8770821534,"",4,1,1,1,"",1,1,"","","","","","",1,"","","","","","",2,"","","","","","","",1,"","",1,"","","","","","",1,1,"","",1,"",1,"",""
email_youtube_marketing_125,open_link,marketing,ind_bdq_digex,youtube_marketing,6,3,6,3026956929,"",2,1,"",1,"",2,"","",1,"","",1,"","","","","","",1,1,1,1,"",1,1,"","",1,"","","","","","","","","","","","","","","","","","",""
email_podcasting_13,open_link,new_course_added,ind_vtz_digex,podcasting,6,5,8,5845329787,"","",1,"","","",4,2,1,1,"","",1,"",2,"","","","",1,1,1,"","","","","","","",1,"","","",1,1,"","","","",1,"","","","","","","",""
email_podcasting_62,register_to_course,marketing,ind_bdq_digex,podcasting,3,7,5,111045304,1,2,1,"","","",1,"","",1,"","","","","","","","","","","","","","","",2,"","","",2,1,1,"",1,"","",1,"","","","","","","","","",1,""
email_podcasting_35,register_to_course,new_course_added,ind_stv_digex,podcasting,4,8,6,4471536257,1,3,"","","","",2,"",1,"","",1,"","",1,"","",1,1,1,"",1,"",1,"","","","","","","",1,"","","",1,"","","",1,"","",1,"","","","",""
email_youtube_marketing_29,click_on_email,marketing,ind_vtz_digex,youtube_marketing,8,7,7,6022348307,2,2,"","",1,"",4,"","",2,1,1,"","",1,1,"","",2,"",1,"",1,"",1,1,"","","","","","","","","","","","","","","",1,"","","","","",""
email_copywriting_131,register_to_course,new_course_added,ind_pat_digex,copywriting,4,11,3,6910248937,"",2,"",1,1,"",1,1,1,"","",1,"",1,1,"",1,"","",1,1,"","","",2,"","","","","","","",1,"","","","","","","","","",2,"","","","",""
email_podcasting_26,open_link,marketing,ind_vtz_digex,podcasting,2,7,5,8018181012,1,1,"","",2,"","",1,"","","","",1,"",1,1,"","",1,1,"",1,1,1,"","","","","","","",1,"","","","","","","","","","","","","","","",""
email_email_marketing_19,open_link,marketing,ind_vtz_digex,email_marketing,3,9,2,8497596196,2,1,1,"","","","","","",1,"","","","",2,"","",1,2,"","","","",1,1,"","","","","","","",1,"","","",1,"","","","","","","","","","",""
email_podcasting_134,register_to_course,new_course_added,ind_stv_digex,podcasting,9,13,7,1038417538,3,6,2,1,3,"",4,"","","","","","","",1,1,"",2,"","",1,"",1,"","",1,"","","","","","","","","","",1,"","",1,"",1,"","","","","",""
email_email_marketing_52,click_on_email,new_course_added,ind_stv_digex,email_marketing,4,7,2,2883624348,"",2,"","",1,"",2,"","","","","","","","","","","",1,2,"","","","","",2,"","",1,"","","","","","","",1,"","",1,"","","","","","","",""
email_youtube_marketing_124,open_link,new_course_added,ind_vtz_digex,youtube_marketing,4,4,"",4120258300,"","","","","",1,1,"",1,"","","","",1,"","","",1,1,"","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_68,click_on_email,marketing,ind_vtz_digex,podcasting,6,6,5,5564394364,"",3,"","",3,"",2,"","","","","","","","",1,"","",1,"",1,1,"","","","","","",1,1,"","",1,"","","","","","",1,"",1,"","","","","",""
email_podcasting_189,open_link,marketing,ind_bdq_digex,podcasting,1,8,"",7563350462,"",2,"","",1,"","",1,1,1,"","","","","","","","","","","","","",1,"","","","","",1,"","","","","",1,"","","","","","","","","","","",""
email_youtube_marketing_93,open_link,new_course_added,ind_stv_digex,youtube_marketing,1,5,2,9574074277,"",3,1,"",2,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","",""
email_email_marketing_15,register_to_course,marketing,ind_vtz_digex,email_marketing,7,2,6,4347684215,1,1,"",1,1,"",2,"","",1,"","","","",1,"","","","","","",1,"",2,"",2,"","","","","","","","","","","","","",1,"","","",1,"","","",""
email_podcasting_122,open_link,new_course_added,ind_ccu_digex,podcasting,8,9,3,5235890736,1,1,2,"","","",4,1,"","",1,"",1,"",1,"","","",1,"",2,1,"","",1,"","","","","","",1,"","","","","","","","",1,1,"","","","","",""
email_email_marketing_126,open_link,marketing,ind_vtz_digex,email_marketing,4,10,6,7714351519,"",1,"","","","",2,"","","","",1,"",2,1,"","","","",2,3,3,"","","","","","","","","","",1,"","","",1,"","","",2,1,"","","","","",""
email_email_marketing_60,open_link,new_course_added,ind_bdq_digex,email_marketing,5,8,4,3332192760,"",1,2,"",2,"",2,1,"","","","",1,"","","","",1,2,"","",1,1,1,"",1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_copywriting_111,open_link,new_course_added,ind_ccu_digex,copywriting,3,6,5,6609340439,"",1,"","","","",2,"",1,"",3,"","","",2,"","","",1,"",2,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","",""
email_podcasting_106,click_on_email,new_course_added,ind_stv_digex,podcasting,8,3,4,6803941825,2,2,"","",1,"",2,"",2,"","","","","",1,"","","","",1,"",1,"","","","","","","","","","","","","","","","","",1,"",2,"","","","","",""
email_podcasting_180,open_link,new_course_added,ind_vtz_digex,podcasting,3,3,2,7764040266,"",1,"","",1,1,1,1,"","","","","","",1,"","","","","","","","","","","",1,"","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_65,register_to_course,new_course_added,ind_vtz_digex,podcasting,5,5,2,1810843383,"",1,1,"",4,"","","","",1,1,"","",1,"","","","",2,"","","","","","","","","","","","","","","","","","","","","","",1,"","","","","",""
email_youtube_marketing_155,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,6,10,3,3208628129,"",1,1,1,4,1,1,"","",1,"","","","","","",1,"",2,"","","",2,"","",2,"","","","","","","",1,"","","","","","",1,"","","","","","",""
email_podcasting_190,open_link,new_course_added,ind_vtz_digex,podcasting,"",8,2,3516236787,"",2,"",1,1,"",2,"","","","","","","",1,"",1,"",1,"","","","","","","","","","","",1,"","","","","","","","","","","","","","","","",""
email_email_marketing_136,open_link,new_course_added,ind_pat_digex,email_marketing,7,6,4,4945403732,"",2,"","",1,"",3,"",1,1,1,"","","","",1,"",1,"","","",1,"","","",1,"","","",1,"","","","",2,"","","","","","","",1,"","","","",""
email_podcasting_147,open_link,new_course_added,ind_vtz_digex,podcasting,3,5,3,8960900885,"",3,"","","","",1,1,"","","","","","","",1,"","",1,1,"","","","","","","","",2,"","","","","","","","","","","","",1,"","","","","",""
email_podcasting_116,click_on_email,marketing,ind_vtz_digex,podcasting,7,7,7,2567991999,"",5,"",1,"","",4,1,"",1,"","","","",1,"","","",1,1,"","","","","",1,"","","",1,"","","","",2,"",1,"","","","","",1,"","","","",""
email_copywriting_135,register_to_course,marketing,ind_bdq_digex,copywriting,10,9,5,2586388895,2,2,2,"",1,"",4,2,"",1,"","","","",2,"","",1,1,"","",1,1,"",1,"",1,1,"","","","",1,"","","","","","","","","","","","","","",""
email_youtube_marketing_7,register_to_course,new_course_added,ind_bdq_digex,youtube_marketing,2,9,2,6020649679,2,2,1,"",2,"","","","","","","","","",1,"","",1,1,"","","","","","","","","","",1,"","","","",1,"","","","","","","",1,"","","","",""
email_podcasting_60,open_link,marketing,ind_myq_digex,podcasting,10,11,3,8160410689,2,1,"",3,1,"",1,"",2,1,1,"","","","","","","",1,2,"","",1,1,"","","",1,"","",1,1,"",1,1,"","","","","",1,1,"","","","","",""
email_youtube_marketing_184,click_on_email,marketing,ind_bdq_digex,youtube_marketing,2,11,5,9288996672,1,1,"","",1,"",1,2,"",1,"",1,"",2,1,1,"",1,2,"","","","","","","","","",1,1,"","","",1,"","","","","","","","","","","","","",""
email_email_marketing_130,register_to_course,marketing,ind_bdq_digex,email_marketing,4,7,2,1338052918,"",2,1,"","","",2,"","","","","","",1,1,"","","",1,1,"","","","",1,1,"","","","","","","",1,"","","","","","","",1,"","","","","",""
email_copywriting_61,open_link,new_course_added,ind_pat_digex,copywriting,4,11,5,3022647417,2,1,"","",2,"",4,"","",1,"","","","","",2,"","",2,"","","","","",1,"","",1,"","","","","",1,"","","","","",2,1,"","","","","","",""
email_podcasting_70,register_to_course,marketing,ind_vtz_digex,podcasting,3,8,6,3139799365,2,"",2,"",2,"",1,"","","","",1,"",1,"","","",3,2,1,"","","","","","","","","","","","","","",1,"","","","","",1,"","","","","","",""
email_youtube_marketing_76,open_link,marketing,ind_vtz_digex,youtube_marketing,2,4,1,4651484530,"","","","","","","","","","","","","","","","","",1,1,"","","",1,"",2,"","","",1,"","","","","","","","","","",1,"","","","","","","",""
email_email_marketing_182,click_on_email,marketing,ind_vtz_digex,email_marketing,4,10,"",5111838147,1,3,"","",3,"","","","","",1,"","","","","","","",1,1,"","","","",1,1,"","","","","",1,"","",1,"","","","","","","","","","","","",""
email_email_marketing_113,register_to_course,new_course_added,ind_bdq_digex,email_marketing,4,11,7,7610779997,2,"","","","","",4,"","","",1,"","",1,1,1,"","",1,1,"",3,1,1,2,"","","","",1,"","","",1,"","","",1,"","","","","","","","","",""
email_copywriting_68,open_link,new_course_added,ind_pat_digex,copywriting,5,5,5,7990384825,1,"","","",2,"",2,"","",1,"","",1,"",1,1,"","",2,"","","","","","","","","",1,1,"","","","","","",1,"","","","","",1,"","","","",""
email_podcasting_38,click_on_email,new_course_added,ind_bdq_digex,podcasting,4,9,2,8247153211,"",3,"",1,3,"","",1,"","","",1,"","",1,1,"",1,"",1,"","",1,1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_123,open_link,new_course_added,ind_bdq_digex,podcasting,2,6,3,6394430544,"",1,"","",1,"","",1,"",1,"","","","",1,"","","","",2,"","",1,"",1,"","",1,"",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_11,register_to_course,new_course_added,ind_del_digex,podcasting,6,6,3,785539158,"",2,2,"",1,"",2,"","","","","","","","","","","","",1,2,1,1,"","",2,"","","","","","","","","",1,"","","","","","","","","","","",""
email_podcasting_134,open_link,new_course_added,ind_bdq_digex,podcasting,4,11,4,4704594742,"",5,2,"","",1,1,"","","",1,"","","",1,1,"","","","","","","","",1,1,1,"","","","","","","","","",2,"","","","",1,"","","",1,"",""
email_email_marketing_96,open_link,new_course_added,ind_vtz_digex,email_marketing,2,7,4,8099424735,"","",1,"","","",4,"","",1,"",1,"","","","","","",2,"",2,1,"","","","","","","","","","","","","","","","","","","","",1,"","","","",""
email_podcasting_56,click_on_email,new_course_added,ind_vtz_digex,podcasting,5,9,4,8362875321,1,2,"","",1,"",3,"","",1,1,"","","",2,"","","",1,"","",1,"",1,"","","","","","","","",2,"","","","","",1,"","","","","","","",1,""
email_youtube_marketing_43,click_on_email,marketing,ind_bdq_digex,youtube_marketing,3,5,3,8993273456,"",2,"","",2,"","","","","","","",1,"","","","",1,"","","",2,"","","",1,"",1,1,"","","","","","","","","","","","","","","","","","",""
email_copywriting_58,open_link,marketing,ind_bdq_digex,copywriting,3,6,5,347596738,"","",1,1,"","",2,"","","",1,"","","","",1,"",1,2,"","",1,"","",1,1,"","","","","","","",1,"",1,"","","","","","","","","","","",""
email_podcasting_106,click_on_email,marketing,ind_stv_digex,podcasting,1,8,5,1328599582,1,1,"","",2,"","","",1,"","",1,"","",1,"","",1,"","",1,1,1,"",1,"","","","","","","","","","","","","","",1,"",1,"","","","","",""
email_youtube_marketing_35,open_link,marketing,ind_stv_digex,youtube_marketing,2,7,4,3024352600,"",2,"","",2,1,2,"","","",1,1,"","","",1,"","",1,"",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","","",""
email_google_analytics_21,register_to_course,marketing,ind_bdq_digex,google_analytics,2,7,1,5084781623,"","","","",2,"",2,"","","","",1,"",1,"","",1,"",1,"","","","",1,1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_58,register_to_course,marketing,ind_vtz_digex,podcasting,4,10,7,5594109153,2,3,1,"",1,1,4,"","","",1,"","",1,1,2,1,"",1,"","","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_181,click_on_email,marketing,ind_bdq_digex,youtube_marketing,1,10,2,5895337775,1,1,"",1,2,"",1,"","",1,"",1,"","","","","","",1,"","",1,"","","","","",1,"","","","","","","","","","","","","",1,"",1,"","","",""
email_podcasting_77,register_to_course,marketing,ind_vtz_digex,podcasting,3,9,4,7362207085,1,1,1,1,"","",2,1,"","",1,1,"","","",1,"",1,1,"","",1,"",1,"","","","","","","",1,"","","","","","","",1,"","","","","","","",""
email_podcasting_33,open_link,marketing,ind_vtz_digex,podcasting,4,4,2,8597499427,"",1,2,"",1,"","","",1,"","",1,1,"",1,"","","","","","","","","","",1,"","","","","",1,"","","","","","","","","","","","","","","",""
email_podcasting_180,open_link,new_course_added,ind_vtz_digex,podcasting,7,6,3,9803126105,"",2,1,1,1,"",1,"","",2,1,"","","","","","","",2,"","",1,"","","","",1,"","","","","","","","","",2,"","","","","",1,"","","","",""
email_podcasting_160,click_on_email,new_course_added,ind_stv_digex,podcasting,4,6,4,2304582516,1,2,"",1,"","",3,"","","",1,"","","",1,1,"","","",1,"",1,"","","",2,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_195,register_to_course,marketing,ind_stv_digex,podcasting,4,8,3,7145363380,2,1,1,"","","",2,"","","","","","","",3,"","",2,"","","",1,"",1,"",1,1,"","","","","","","","","","","","","","","","","","","","",""
email_copywriting_166,click_on_email,marketing,ind_pat_digex,copywriting,5,9,3,8829318345,"",4,"","",1,1,2,"",1,"","","","",1,"","","","",1,"","","",2,"",2,"","","","","",1,"","",1,"","","","","","","","","","","","","",""
email_podcasting_140,open_link,new_course_added,ind_ccu_digex,podcasting,6,10,4,759804397,3,3,2,1,1,"",1,1,"","","","","","",1,"","","",1,1,"","","","",1,1,"","",1,"","",1,"","","",1,"","","","","","","","","","","",""
email_podcasting_144,register_to_course,new_course_added,ind_vtz_digex,podcasting,2,7,4,857489704,1,1,"","",1,"",2,1,"",1,"","","","",2,"","","",2,"","","","","","","","","","","","","","","","","","","","",1,"","","",1,"","","",""
email_podcasting_47,click_on_email,new_course_added,ind_vtz_digex,podcasting,1,5,4,2753739617,2,4,"","","","","","","","","",1,"","","","","",1,"","","","",1,"","","","","","","","",1,"","","","","","","","","","","","","","","",""
email_youtube_marketing_153,open_link,marketing,ind_bdq_digex,youtube_marketing,5,5,6,7416569680,"",2,1,"",3,"",2,"","","","","","",1,"",1,"","","","","","",1,"",1,1,"","","","","","","",1,1,"","","","","","","","","",1,"","",""
email_email_marketing_113,click_on_email,new_course_added,ind_vtz_digex,email_marketing,5,9,3,3138146325,1,2,"","",1,"","","",1,"",1,1,"","",1,1,"","","",1,2,1,"","",3,"","","","","","","","","","","",1,"","","","","","","","","","",""
