campaign_actual_sent_percent,campaign_actual_sent,campaign_sent_positive,campaign_actual_open_percent,campaign_actual_open,campaign_open_positive,campaign_actual_click_percent,campaign_actual_click,campaign_click_positive,campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product,campaign_result_key,campaign_actual_unsubscribe_percent,campaign_actual_unsubscribe,campaign_unsubscribe_positive
76,16,false,50,8,true,14,1,true,6053840246,email_podcasting_199,click_on_email,new_course_added,99,22,11,1,ind_pat_digex,5/8/2022,05/22/2022,podcasting,6053840246_email_podcasting_199,12,2,false
83,15,false,56,9,true,50,3,true,730037169,email_youtube_marketing_69,open_link,marketing,99,20,11,1,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,730037169_email_youtube_marketing_69,22,2,false
82,24,false,47,10,true,46,6,true,7748422818,email_youtube_marketing_175,register_to_course,new_course_added,100,24,12,1,ind_ccu_digex,5/7/2022,05/21/2022,youtube_marketing,7748422818_email_youtube_marketing_175,12,3,false
55,10,false,50,7,true,72,8,true,8265337469,email_youtube_marketing_4,register_to_course,marketing,98,25,11,1,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,8265337469_email_youtube_marketing_4,45,5,false
87,27,false,72,21,true,50,7,true,1038417538,email_podcasting_134,register_to_course,new_course_added,99,22,11,3,ind_stv_digex,5/2/2022,05/16/2022,podcasting,1038417538_email_podcasting_134,10,3,false
80,16,false,80,12,true,60,6,true,2107741980,email_email_marketing_162,click_on_email,marketing,100,25,11,2,ind_stv_digex,5/2/2022,05/16/2022,email_marketing,2107741980_email_email_marketing_162,14,2,false
86,20,false,47,9,true,41,5,true,3690964326,email_podcasting_136,register_to_course,marketing,98,22,12,2,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,3690964326_email_podcasting_136,46,6,false
76,13,false,50,6,true,55,5,true,1272156451,email_podcasting_178,click_on_email,marketing,99,20,11,1,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,1272156451_email_podcasting_178,20,2,false
93,15,false,57,8,true,60,6,true,3134692627,email_copywriting_16,open_link,new_course_added,98,25,11,4,ind_stv_digex,5/5/2022,05/19/2022,copywriting,3134692627_email_copywriting_16,9,1,false
89,25,false,56,14,true,41,5,true,6213860770,email_podcasting_82,open_link,new_course_added,99,24,14,4,ind_stv_digex,5/6/2022,05/20/2022,podcasting,6213860770_email_podcasting_82,27,6,false
95,22,false,64,11,true,37,3,true,6303085849,email_youtube_marketing_105,open_link,new_course_added,99,25,11,3,ind_bdq_digex,5/1/2022,05/15/2022,youtube_marketing,6303085849_email_youtube_marketing_105,30,4,false
75,12,false,60,9,true,25,2,true,6803941825,email_podcasting_106,click_on_email,new_course_added,98,25,14,4,ind_stv_digex,5/1/2022,05/15/2022,podcasting,6803941825_email_podcasting_106,0,0,true
80,24,false,68,20,true,42,6,true,721004067,email_google_analytics_145,click_on_email,marketing,99,20,12,1,ind_myq_digex,5/8/2022,05/22/2022,google_analytics,721004067_email_google_analytics_145,27,5,false
75,18,false,65,13,true,54,6,true,1791595359,email_email_marketing_27,open_link,marketing,100,24,10,2,ind_bdq_digex,5/1/2022,05/15/2022,email_marketing,1791595359_email_email_marketing_27,15,3,false
68,13,false,53,8,true,9,1,false,3569800237,email_podcasting_75,click_on_email,new_course_added,99,23,15,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,3569800237_email_podcasting_75,11,1,false
68,11,false,61,8,true,20,1,true,3855129185,email_podcasting_95,register_to_course,new_course_added,98,21,14,2,ind_bdq_digex,5/8/2022,05/22/2022,podcasting,3855129185_email_podcasting_95,16,2,false
80,16,false,37,6,true,33,2,true,4930359309,email_podcasting_114,register_to_course,marketing,98,22,10,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,4930359309_email_podcasting_114,37,6,false
84,16,false,53,8,true,60,6,true,5409880242,email_podcasting_84,open_link,marketing,98,22,15,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,5409880242_email_podcasting_84,33,4,false
78,15,false,50,8,true,50,4,true,6186392406,email_podcasting_173,register_to_course,marketing,98,22,10,4,ind_stv_digex,5/1/2022,05/15/2022,podcasting,6186392406_email_podcasting_173,0,0,true
81,9,false,40,4,true,50,2,true,6929179639,email_youtube_marketing_33,open_link,new_course_added,100,25,14,4,ind_bdq_digex,5/6/2022,05/20/2022,youtube_marketing,6929179639_email_youtube_marketing_33,33,2,false
76,13,false,69,9,true,54,6,true,1338052918,email_email_marketing_130,register_to_course,marketing,100,23,11,1,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,1338052918_email_email_marketing_130,22,2,false
73,17,false,52,9,true,50,5,true,4222930148,email_youtube_marketing_80,register_to_course,new_course_added,100,20,12,4,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,4222930148_email_youtube_marketing_80,25,4,false
60,15,false,55,11,true,58,7,true,5798127826,email_podcasting_92,register_to_course,new_course_added,98,20,13,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,5798127826_email_podcasting_92,34,8,false
76,10,false,30,4,true,50,4,true,6631503337,email_youtube_marketing_8,click_on_email,marketing,99,25,10,4,ind_bdq_digex,5/5/2022,05/19/2022,youtube_marketing,6631503337_email_youtube_marketing_8,30,3,false
90,20,false,70,12,true,33,2,true,7637892646,email_youtube_marketing_176,click_on_email,marketing,99,22,13,4,ind_bdq_digex,5/2/2022,05/16/2022,youtube_marketing,7637892646_email_youtube_marketing_176,23,4,false
75,9,false,77,7,true,50,3,true,9040228655,email_podcasting_172,register_to_course,marketing,99,22,13,3,ind_stv_digex,5/4/2022,05/18/2022,podcasting,9040228655_email_podcasting_172,22,2,false
88,16,false,64,11,true,30,4,true,9169361282,email_podcasting_80,open_link,marketing,99,25,15,2,ind_stv_digex,5/7/2022,05/21/2022,podcasting,9169361282_email_podcasting_80,9,1,false
66,16,false,77,14,true,64,9,true,137220391,email_podcasting_158,open_link,new_course_added,98,25,14,2,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,137220391_email_podcasting_158,21,4,false
69,16,false,36,7,true,46,6,true,2528895496,email_youtube_marketing_23,open_link,marketing,98,21,10,4,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,2528895496_email_youtube_marketing_23,26,5,false
83,15,false,69,9,true,38,5,true,4012689673,email_google_analytics_66,open_link,new_course_added,100,23,12,1,ind_vtz_digex,5/6/2022,05/20/2022,google_analytics,4012689673_email_google_analytics_66,20,3,false
77,14,false,23,4,false,75,6,true,427962498,email_podcasting_113,open_link,marketing,100,25,15,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,427962498_email_podcasting_113,15,2,false
72,18,false,57,11,true,40,6,true,4704594742,email_podcasting_134,open_link,new_course_added,98,20,12,4,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,4704594742_email_podcasting_134,27,5,false
75,22,false,66,12,true,26,4,true,4889120297,email_youtube_marketing_13,register_to_course,new_course_added,98,21,11,1,ind_vtz_digex,5/7/2022,05/21/2022,youtube_marketing,4889120297_email_youtube_marketing_13,26,4,false
86,20,false,66,10,true,69,9,true,785539158,email_podcasting_11,register_to_course,new_course_added,99,20,13,3,ind_del_digex,5/1/2022,05/15/2022,podcasting,785539158_email_podcasting_11,36,7,false
84,16,false,68,11,true,36,4,true,8484660176,email_email_marketing_59,open_link,marketing,98,24,11,4,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,8484660176_email_email_marketing_59,21,3,false
80,16,false,61,11,true,14,1,true,1219323594,email_podcasting_124,click_on_email,new_course_added,98,25,13,2,ind_stv_digex,5/1/2022,05/15/2022,podcasting,1219323594_email_podcasting_124,35,5,false
85,18,false,61,11,true,25,2,true,3160516075,email_youtube_marketing_126,open_link,marketing,100,23,14,1,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,3160516075_email_youtube_marketing_126,27,3,false
85,18,false,87,14,true,40,2,true,3242066464,email_youtube_marketing_133,click_on_email,new_course_added,99,23,12,2,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,3242066464_email_youtube_marketing_133,35,7,false
76,16,false,53,8,true,55,5,true,4730797949,email_youtube_marketing_182,register_to_course,new_course_added,100,25,13,1,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,4730797949_email_youtube_marketing_182,38,7,false
77,17,false,58,10,true,44,4,true,5190765342,email_podcasting_149,open_link,new_course_added,100,20,11,2,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,5190765342_email_podcasting_149,18,3,false
66,10,false,50,6,true,22,2,true,6388132782,email_internet_marketing_87,open_link,marketing,99,21,11,4,ind_vtz_digex,5/5/2022,05/19/2022,internet_marketing,6388132782_email_internet_marketing_87,18,3,false
85,18,false,47,8,true,50,6,true,7787593113,email_podcasting_45,register_to_course,new_course_added,98,24,10,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,7787593113_email_podcasting_45,25,4,false
81,22,false,73,14,true,41,5,true,9038136048,email_google_analytics_172,open_link,marketing,98,24,10,4,ind_vtz_digex,5/4/2022,05/18/2022,google_analytics,9038136048_email_google_analytics_172,22,4,false
82,19,false,64,11,true,69,9,true,9778679932,email_youtube_marketing_78,register_to_course,new_course_added,99,22,14,2,ind_bdq_digex,5/2/2022,05/16/2022,youtube_marketing,9778679932_email_youtube_marketing_78,14,2,false
74,20,false,73,17,true,28,4,true,2948145309,email_podcasting_180,register_to_course,new_course_added,99,23,12,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,2948145309_email_podcasting_180,18,4,false
85,17,false,53,8,true,54,6,true,4094478159,email_podcasting_19,register_to_course,new_course_added,98,24,15,3,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,4094478159_email_podcasting_19,18,2,false
88,16,false,53,8,true,71,5,true,4350123830,email_podcasting_86,open_link,new_course_added,98,25,14,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,4350123830_email_podcasting_86,23,3,false
77,14,false,50,7,true,44,4,true,4357518741,email_podcasting_175,open_link,marketing,100,25,10,4,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,4357518741_email_podcasting_175,0,0,true
70,12,false,60,9,true,44,4,true,6154399987,email_podcasting_73,register_to_course,marketing,100,21,10,2,ind_bdq_digex,5/8/2022,05/22/2022,podcasting,6154399987_email_podcasting_73,21,3,false
88,16,false,56,9,true,44,4,true,8243355618,email_youtube_marketing_162,click_on_email,marketing,99,20,12,4,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,8243355618_email_youtube_marketing_162,33,5,false
66,10,false,30,3,true,37,3,true,8565306445,email_podcasting_34,register_to_course,new_course_added,98,24,15,3,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,8565306445_email_podcasting_34,37,3,false
75,18,false,68,11,true,37,3,true,1406202282,email_podcasting_83,open_link,marketing,98,22,14,2,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,1406202282_email_podcasting_83,29,5,false
83,15,false,43,7,true,70,7,true,4542804763,email_podcasting_92,register_to_course,marketing,99,24,12,1,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,4542804763_email_podcasting_92,7,1,false
60,6,false,62,5,true,50,2,true,4960463864,email_email_marketing_184,open_link,marketing,100,22,15,1,ind_bdq_digex,5/3/2022,05/17/2022,email_marketing,4960463864_email_email_marketing_184,33,2,false
68,11,false,58,7,true,0,0,false,7809639749,email_youtube_marketing_50,open_link,marketing,99,22,12,3,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,7809639749_email_youtube_marketing_50,31,5,false
89,17,false,50,8,true,14,1,true,9576204801,email_youtube_marketing_31,open_link,new_course_added,98,23,10,4,ind_myq_digex,5/4/2022,05/18/2022,youtube_marketing,9576204801_email_youtube_marketing_31,35,5,false
83,15,false,73,11,true,33,3,true,9733955175,email_podcasting_27,click_on_email,marketing,98,23,10,2,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,9733955175_email_podcasting_27,28,4,false
68,11,false,30,3,true,20,2,true,1095551531,email_podcasting_16,register_to_course,new_course_added,100,21,11,1,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,1095551531_email_podcasting_16,38,5,false
84,16,false,37,6,true,36,4,true,113942117,email_podcasting_177,click_on_email,marketing,98,21,15,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,113942117_email_podcasting_177,28,4,false
88,16,false,60,9,true,77,7,true,3597686265,email_email_marketing_147,open_link,marketing,99,23,12,1,ind_vtz_digex,5/1/2022,05/15/2022,email_marketing,3597686265_email_email_marketing_147,25,2,false
75,12,false,84,11,true,44,4,true,630277095,email_podcasting_143,open_link,new_course_added,100,23,10,4,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,630277095_email_podcasting_143,16,2,false
89,25,false,38,10,true,50,6,true,8077364845,email_podcasting_86,click_on_email,new_course_added,98,23,10,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,8077364845_email_podcasting_86,16,4,false
94,16,false,46,6,true,66,4,true,2034279530,email_podcasting_153,open_link,new_course_added,99,25,11,2,ind_pat_digex,5/6/2022,05/20/2022,podcasting,2034279530_email_podcasting_153,27,3,false
76,20,false,70,14,true,36,4,true,3310239721,email_podcasting_77,register_to_course,marketing,99,22,14,3,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,3310239721_email_podcasting_77,25,4,false
88,16,false,47,8,true,45,5,true,3332192760,email_email_marketing_60,open_link,new_course_added,99,24,12,2,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,3332192760_email_email_marketing_60,6,1,false
81,18,false,72,13,true,63,7,true,3414659301,email_podcasting_53,click_on_email,new_course_added,98,22,15,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,3414659301_email_podcasting_53,25,4,false
70,17,false,30,7,true,46,7,true,5683190452,email_podcasting_64,click_on_email,new_course_added,99,25,13,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,5683190452_email_podcasting_64,20,3,false
64,11,false,66,10,true,66,4,true,683239368,email_google_analytics_25,open_link,marketing,98,22,13,1,ind_bdq_digex,5/4/2022,05/18/2022,google_analytics,683239368_email_google_analytics_25,5,1,false
73,14,false,38,5,true,50,4,true,6995244990,email_podcasting_26,register_to_course,new_course_added,98,24,15,3,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,6995244990_email_podcasting_26,0,0,true
81,13,false,45,5,true,40,4,true,730586235,email_podcasting_94,open_link,marketing,98,22,14,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,730586235_email_podcasting_94,10,2,false
66,14,false,68,13,true,71,10,true,9646591582,email_google_analytics_60,click_on_email,marketing,98,25,14,3,ind_stv_digex,5/4/2022,05/18/2022,google_analytics,9646591582_email_google_analytics_60,27,3,false
66,14,false,43,7,true,42,3,true,1487103158,email_podcasting_120,register_to_course,new_course_added,100,21,11,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,1487103158_email_podcasting_120,38,5,false
76,13,false,55,5,true,28,2,true,4645120107,email_podcasting_126,open_link,marketing,99,21,15,4,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,4645120107_email_podcasting_126,42,6,false
77,14,false,58,10,true,25,3,true,6739793611,email_podcasting_90,open_link,new_course_added,100,22,14,1,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,6739793611_email_podcasting_90,21,3,false
62,18,false,66,16,true,42,6,true,536775109,email_podcasting_112,click_on_email,marketing,100,25,11,4,ind_pat_digex,5/5/2022,05/19/2022,podcasting,536775109_email_podcasting_112,33,7,false
86,20,false,50,8,true,45,5,true,7046726876,email_podcasting_90,open_link,new_course_added,98,21,13,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,7046726876_email_podcasting_90,20,3,false
57,11,false,50,6,true,33,3,true,8701983261,email_youtube_marketing_68,open_link,marketing,98,22,12,4,ind_stv_digex,5/1/2022,05/15/2022,youtube_marketing,8701983261_email_youtube_marketing_68,6,1,false
84,16,false,53,7,true,50,3,true,1871772451,email_email_marketing_43,register_to_course,new_course_added,100,22,12,1,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,1871772451_email_email_marketing_43,44,8,false
82,14,false,69,9,true,66,4,true,3384027973,email_podcasting_17,register_to_course,new_course_added,99,24,15,4,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,3384027973_email_podcasting_17,16,2,false
80,20,false,73,14,true,33,5,true,35686200,email_podcasting_88,open_link,new_course_added,100,23,14,2,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,35686200_email_podcasting_88,26,5,false
80,17,false,50,7,true,66,6,true,4342116340,email_podcasting_168,open_link,marketing,98,25,15,3,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,4342116340_email_podcasting_168,28,4,false
77,17,false,50,10,true,70,7,true,9344637555,email_podcasting_2,click_on_email,new_course_added,99,20,14,2,ind_stv_digex,5/8/2022,05/22/2022,podcasting,9344637555_email_podcasting_2,21,4,false
88,8,false,57,4,true,66,2,true,6564482574,email_email_marketing_61,open_link,marketing,100,22,13,2,ind_vtz_digex,5/7/2022,05/21/2022,email_marketing,6564482574_email_email_marketing_61,66,4,false
90,19,false,75,15,true,35,6,true,4937227475,email_google_analytics_154,open_link,marketing,98,25,15,1,ind_stv_digex,5/2/2022,05/16/2022,google_analytics,4937227475_email_google_analytics_154,40,6,false
77,17,false,93,14,true,58,7,true,5137920061,email_youtube_marketing_194,open_link,marketing,98,20,13,3,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,5137920061_email_youtube_marketing_194,21,4,false
83,15,false,60,9,true,30,3,true,1627084045,email_youtube_marketing_193,open_link,marketing,100,22,11,2,ind_stv_digex,5/4/2022,05/18/2022,youtube_marketing,1627084045_email_youtube_marketing_193,27,3,false
78,15,false,56,9,true,37,3,true,4316294725,email_copywriting_5,open_link,marketing,98,23,10,1,ind_del_digex,5/8/2022,05/22/2022,copywriting,4316294725_email_copywriting_5,44,4,false
79,19,false,42,8,true,60,9,true,4400960811,email_podcasting_89,open_link,new_course_added,99,25,15,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,4400960811_email_podcasting_89,31,5,false
66,10,false,58,7,true,28,2,true,703357484,email_youtube_marketing_113,open_link,marketing,98,20,15,2,ind_myq_digex,5/6/2022,05/20/2022,youtube_marketing,703357484_email_youtube_marketing_113,0,0,true
73,14,false,68,11,true,66,8,true,9587276442,email_podcasting_93,click_on_email,marketing,99,23,12,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,9587276442_email_podcasting_93,26,4,false
76,10,false,70,7,true,62,5,true,9934925400,email_podcasting_105,open_link,marketing,100,23,14,4,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,9934925400_email_podcasting_105,25,2,false
84,16,false,60,9,true,50,6,true,2555637028,email_podcasting_148,open_link,marketing,99,20,15,3,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,2555637028_email_podcasting_148,30,3,false
76,13,false,64,9,true,16,1,true,490536727,email_podcasting_165,open_link,marketing,100,24,15,2,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,490536727_email_podcasting_165,20,3,false
